indicador_id,data,hospital_id,leitos_ocupados,leitos_disponiveis,taxa_ocupacao,quantidade_atendimentos,casos_baixa_gravidade,casos_media_gravidade,casos_alta_gravidade,casos_criticos,tempo_espera_medio_min,falhas_comunicacao
IND05710,01/06/2026,HOSP238,164,66,0.71,0,0,0,0,0,23,0
IND05711,01/07/2026,HOSP238,173,57,0.75,1,0,1,0,0,42,0
IND05712,01/08/2026,HOSP238,142,88,0.62,1,0,1,0,0,32,0
IND05713,01/09/2024,HOSP239,117,38,0.75,1,1,0,0,0,33,0
IND05714,01/10/2024,HOSP239,116,39,0.75,2,0,1,0,1,26,0
IND05715,01/11/2024,HOSP239,106,49,0.68,2,0,0,1,1,11,0
IND05716,01/12/2024,HOSP239,112,43,0.72,4,1,2,1,0,35,0
IND05717,01/01/2025,HOSP239,105,50,0.68,3,0,2,0,1,38,1
IND05718,01/02/2025,HOSP239,109,46,0.7,1,0,1,0,0,25,0
IND05719,01/03/2025,HOSP239,103,52,0.66,3,0,1,2,0,22,1
IND05720,01/04/2025,HOSP239,108,47,0.7,2,1,0,1,0,28,0
IND05721,01/05/2025,HOSP239,112,43,0.72,6,0,3,3,0,35,1
IND05722,01/06/2025,HOSP239,107,48,0.69,2,0,1,1,0,36,0
IND05723,01/07/2025,HOSP239,107,48,0.69,2,0,0,2,0,34,0
IND05724,01/08/2025,HOSP239,117,38,0.75,1,0,0,1,0,36,0
IND05725,01/09/2025,HOSP239,115,40,0.74,4,0,1,3,0,25,1
IND05726,01/10/2025,HOSP239,112,43,0.72,2,0,1,1,0,34,0
IND05727,01/11/2025,HOSP239,99,56,0.64,0,0,0,0,0,29,0
IND05728,01/12/2025,HOSP239,102,53,0.66,1,0,0,0,1,32,0
IND05729,01/01/2026,HOSP239,107,48,0.69,1,0,0,0,1,23,0
IND05730,01/02/2026,HOSP239,104,51,0.67,1,0,1,0,0,22,0
IND05731,01/03/2026,HOSP239,105,50,0.68,2,0,1,0,1,50,0
IND05732,01/04/2026,HOSP239,110,45,0.71,0,0,0,0,0,30,0
IND05733,01/05/2026,HOSP239,108,47,0.7,4,1,1,1,1,34,0
IND05734,01/06/2026,HOSP239,116,39,0.75,3,0,1,1,1,28,0
IND05735,01/07/2026,HOSP239,112,43,0.72,2,1,1,0,0,29,0
IND05736,01/08/2026,HOSP239,108,47,0.7,3,0,1,1,1,26,0
IND05737,01/09/2024,HOSP240,188,72,0.72,4,0,1,2,1,26,0
IND05738,01/10/2024,HOSP240,185,75,0.71,1,0,0,1,0,13,0
IND05739,01/11/2024,HOSP240,172,88,0.66,3,1,1,1,0,15,1
IND05740,01/12/2024,HOSP240,172,88,0.66,7,0,4,2,1,26,1
IND05741,01/01/2025,HOSP240,181,79,0.7,5,0,2,2,1,32,0
IND05742,01/02/2025,HOSP240,172,88,0.66,1,0,0,1,0,7,0
IND05743,01/03/2025,HOSP240,166,94,0.64,3,1,1,1,0,32,0
IND05744,01/04/2025,HOSP240,162,98,0.62,4,0,2,2,0,36,0
IND05745,01/05/2025,HOSP240,191,69,0.73,5,0,2,2,1,23,0
IND05746,01/06/2025,HOSP240,191,69,0.73,2,0,2,0,0,26,0
IND05747,01/07/2025,HOSP240,178,82,0.68,5,0,2,3,0,33,0
IND05748,01/08/2025,HOSP240,180,80,0.69,4,2,0,1,1,42,1
IND05749,01/09/2025,HOSP240,179,81,0.69,6,0,3,3,0,33,0
IND05750,01/10/2025,HOSP240,186,74,0.72,1,0,0,1,0,56,0
IND05751,01/11/2025,HOSP240,173,87,0.67,2,0,1,1,0,32,0
IND05752,01/12/2025,HOSP240,181,79,0.7,2,0,1,1,0,20,0
IND05753,01/01/2026,HOSP240,177,83,0.68,0,0,0,0,0,25,0
IND05754,01/02/2026,HOSP240,192,68,0.74,1,0,0,1,0,28,0
IND05755,01/03/2026,HOSP240,180,80,0.69,1,0,1,0,0,58,0
IND05756,01/04/2026,HOSP240,177,83,0.68,5,0,0,5,0,32,0
IND05757,01/05/2026,HOSP240,178,82,0.68,8,1,3,3,1,31,1
IND05758,01/06/2026,HOSP240,182,78,0.7,5,0,2,3,0,34,0
IND05759,01/07/2026,HOSP240,182,78,0.7,2,1,0,1,0,32,0
IND05760,01/08/2026,HOSP240,179,81,0.69,2,0,0,1,1,20,0
IND05761,01/09/2024,HOSP241,165,25,0.87,0,0,0,0,0,27,0
IND05762,01/10/2024,HOSP241,167,23,0.88,0,0,0,0,0,26,0
IND05763,01/11/2024,HOSP241,171,19,0.9,1,0,0,1,0,24,1
IND05764,01/12/2024,HOSP241,147,43,0.77,3,0,1,1,1,29,1
IND05765,01/01/2025,HOSP241,159,31,0.84,4,0,1,1,2,30,1
IND05766,01/02/2025,HOSP241,170,20,0.89,0,0,0,0,0,35,0
IND05767,01/03/2025,HOSP241,161,29,0.85,2,2,0,0,0,11,1
IND05768,01/04/2025,HOSP241,155,35,0.82,0,0,0,0,0,25,0
IND05769,01/05/2025,HOSP241,161,29,0.85,1,0,0,1,0,32,0
IND05770,01/06/2025,HOSP241,152,38,0.8,5,0,1,4,0,28,0
IND05771,01/07/2025,HOSP241,167,23,0.88,3,0,0,1,2,14,0
IND05772,01/08/2025,HOSP241,161,29,0.85,3,0,1,2,0,33,0
IND05773,01/09/2025,HOSP241,153,37,0.81,1,0,0,1,0,46,0
IND05774,01/10/2025,HOSP241,161,29,0.85,1,0,1,0,0,36,0
IND05775,01/11/2025,HOSP241,161,29,0.85,1,0,0,0,1,24,0
IND05776,01/12/2025,HOSP241,167,23,0.88,1,0,0,0,1,40,0
IND05777,01/01/2026,HOSP241,160,30,0.84,0,0,0,0,0,24,0
IND05778,01/02/2026,HOSP241,165,25,0.87,0,0,0,0,0,22,0
IND05779,01/03/2026,HOSP241,167,23,0.88,3,0,1,2,0,35,1
IND05780,01/04/2026,HOSP241,169,21,0.89,0,0,0,0,0,27,0
IND05781,01/05/2026,HOSP241,169,21,0.89,2,0,0,1,1,24,0
IND05782,01/06/2026,HOSP241,166,24,0.87,3,1,1,1,0,33,1
IND05783,01/07/2026,HOSP241,159,31,0.84,1,0,0,1,0,31,0
IND05784,01/08/2026,HOSP241,165,25,0.87,3,0,2,1,0,34,0
IND05785,01/09/2024,HOSP242,129,46,0.74,1,0,0,0,1,42,0
IND05786,01/10/2024,HOSP242,130,45,0.74,0,0,0,0,0,33,0
IND05787,01/11/2024,HOSP242,130,45,0.74,1,0,0,1,0,25,0
IND05788,01/12/2024,HOSP242,124,51,0.71,1,0,0,0,1,17,0
IND05789,01/01/2025,HOSP242,135,40,0.77,6,0,3,2,1,32,1
IND05790,01/02/2025,HOSP242,120,55,0.69,2,0,0,0,2,32,0
IND05791,01/03/2025,HOSP242,126,49,0.72,1,0,1,0,0,30,0
IND05792,01/04/2025,HOSP242,127,48,0.73,1,0,0,1,0,23,0
IND05793,01/05/2025,HOSP242,126,49,0.72,2,0,0,1,1,13,1
IND05794,01/06/2025,HOSP242,123,52,0.7,3,0,1,0,2,32,0
IND05795,01/07/2025,HOSP242,120,55,0.69,1,0,1,0,0,18,0
IND05796,01/08/2025,HOSP242,128,47,0.73,0,0,0,0,0,29,0
IND05797,01/09/2025,HOSP242,121,54,0.69,0,0,0,0,0,28,0
IND05798,01/10/2025,HOSP242,128,47,0.73,4,0,2,0,2,27,0
IND05799,01/11/2025,HOSP242,121,54,0.69,0,0,0,0,0,35,0
IND05800,01/12/2025,HOSP242,130,45,0.74,0,0,0,0,0,33,0
IND05801,01/01/2026,HOSP242,116,59,0.66,0,0,0,0,0,30,0
IND05802,01/02/2026,HOSP242,128,47,0.73,2,1,1,0,0,40,0
IND05803,01/03/2026,HOSP242,124,51,0.71,2,0,1,1,0,20,0
IND05804,01/04/2026,HOSP242,131,44,0.75,0,0,0,0,0,40,0
IND05805,01/05/2026,HOSP242,131,44,0.75,0,0,0,0,0,20,0
IND05806,01/06/2026,HOSP242,123,52,0.7,0,0,0,0,0,36,0
IND05807,01/07/2026,HOSP242,131,44,0.75,1,0,0,1,0,21,0
IND05808,01/08/2026,HOSP242,131,44,0.75,2,0,0,1,1,44,0
IND05809,01/09/2024,HOSP243,172,43,0.8,0,0,0,0,0,33,0
IND05810,01/10/2024,HOSP243,183,32,0.85,2,0,0,2,0,38,0
IND05811,01/11/2024,HOSP243,168,47,0.78,0,0,0,0,0,21,0
IND05812,01/12/2024,HOSP243,169,46,0.79,3,0,0,3,0,23,0
IND05813,01/01/2025,HOSP243,185,30,0.86,7,0,1,5,1,40,0
IND05814,01/02/2025,HOSP243,176,39,0.82,2,0,0,2,0,30,0
IND05815,01/03/2025,HOSP243,181,34,0.84,4,1,1,2,0,32,0
IND05816,01/04/2025,HOSP243,173,42,0.8,1,0,0,0,1,38,0
IND05817,01/05/2025,HOSP243,180,35,0.84,2,1,0,1,0,22,1
IND05818,01/06/2025,HOSP243,176,39,0.82,3,0,1,2,0,38,0
IND05819,01/07/2025,HOSP243,178,37,0.83,5,0,2,2,1,33,0
IND05820,01/08/2025,HOSP243,172,43,0.8,3,0,1,2,0,33,2
IND05821,01/09/2025,HOSP243,175,40,0.81,0,0,0,0,0,36,0
IND05822,01/10/2025,HOSP243,162,53,0.75,3,0,1,2,0,28,0
IND05823,01/11/2025,HOSP243,179,36,0.83,2,0,1,1,0,21,0
IND05824,01/12/2025,HOSP243,184,31,0.86,3,1,0,2,0,33,0
IND05825,01/01/2026,HOSP243,168,47,0.78,2,0,1,1,0,23,0
IND05826,01/02/2026,HOSP243,169,46,0.79,0,0,0,0,0,36,0
IND05827,01/03/2026,HOSP243,166,49,0.77,1,0,1,0,0,19,0
IND05828,01/04/2026,HOSP243,179,36,0.83,1,0,1,0,0,18,0
IND05829,01/05/2026,HOSP243,173,42,0.8,3,1,0,1,1,21,0
IND05830,01/06/2026,HOSP243,168,47,0.78,2,0,2,0,0,32,0
IND05831,01/07/2026,HOSP243,156,59,0.73,0,0,0,0,0,28,0
IND05832,01/08/2026,HOSP243,179,36,0.83,3,0,1,2,0,34,0
IND05833,01/09/2024,HOSP244,121,39,0.76,2,0,1,1,0,26,0
IND05834,01/10/2024,HOSP244,119,41,0.74,0,0,0,0,0,24,0
IND05835,01/11/2024,HOSP244,127,33,0.79,3,0,1,2,0,19,0
IND05836,01/12/2024,HOSP244,125,35,0.78,0,0,0,0,0,26,0
IND05837,01/01/2025,HOSP244,129,31,0.81,1,0,0,1,0,45,0
IND05838,01/02/2025,HOSP244,123,37,0.77,0,0,0,0,0,37,0
IND05839,01/03/2025,HOSP244,122,38,0.76,1,0,0,1,0,32,0
IND05840,01/04/2025,HOSP244,115,45,0.72,1,0,0,1,0,54,0
IND05841,01/05/2025,HOSP244,116,44,0.72,0,0,0,0,0,32,0
IND05842,01/06/2025,HOSP244,128,32,0.8,0,0,0,0,0,23,0
IND05843,01/07/2025,HOSP244,128,32,0.8,0,0,0,0,0,37,0
IND05844,01/08/2025,HOSP244,114,46,0.71,0,0,0,0,0,34,0
IND05845,01/09/2025,HOSP244,130,30,0.81,0,0,0,0,0,22,0
IND05846,01/10/2025,HOSP244,117,43,0.73,0,0,0,0,0,31,0
IND05847,01/11/2025,HOSP244,124,36,0.78,0,0,0,0,0,29,0
IND05848,01/12/2025,HOSP244,120,40,0.75,0,0,0,0,0,29,0
IND05849,01/01/2026,HOSP244,131,29,0.82,0,0,0,0,0,33,0
IND05850,01/02/2026,HOSP244,120,40,0.75,1,0,1,0,0,24,1
IND05851,01/03/2026,HOSP244,110,50,0.69,1,0,0,1,0,26,1
IND05852,01/04/2026,HOSP244,122,38,0.76,0,0,0,0,0,31,0
IND05853,01/05/2026,HOSP244,121,39,0.76,1,0,0,1,0,39,0
IND05854,01/06/2026,HOSP244,132,28,0.82,2,0,0,2,0,30,1
IND05855,01/07/2026,HOSP244,128,32,0.8,0,0,0,0,0,34,0
IND05856,01/08/2026,HOSP244,116,44,0.72,0,0,0,0,0,28,0
IND05857,01/09/2024,HOSP245,214,31,0.87,0,0,0,0,0,27,0
IND05858,01/10/2024,HOSP245,204,41,0.83,0,0,0,0,0,28,0
IND05859,01/11/2024,HOSP245,198,47,0.81,0,0,0,0,0,12,0
IND05860,01/12/2024,HOSP245,180,65,0.73,2,0,0,1,1,43,0
IND05861,01/01/2025,HOSP245,220,25,0.9,2,0,0,1,1,34,0
IND05862,01/02/2025,HOSP245,205,40,0.84,2,0,0,2,0,48,1
IND05863,01/03/2025,HOSP245,192,53,0.78,1,0,0,0,1,40,0
IND05864,01/04/2025,HOSP245,194,51,0.79,0,0,0,0,0,27,0
IND05865,01/05/2025,HOSP245,198,47,0.81,0,0,0,0,0,36,0
IND05866,01/06/2025,HOSP245,188,57,0.77,2,0,1,0,1,22,0
IND05867,01/07/2025,HOSP245,200,45,0.82,0,0,0,0,0,25,0
IND05868,01/08/2025,HOSP245,194,51,0.79,0,0,0,0,0,21,0
IND05869,01/09/2025,HOSP245,199,46,0.81,0,0,0,0,0,32,0
IND05870,01/10/2025,HOSP245,195,50,0.8,0,0,0,0,0,43,0
IND05871,01/11/2025,HOSP245,198,47,0.81,1,0,0,1,0,59,0
IND05872,01/12/2025,HOSP245,179,66,0.73,1,0,0,1,0,23,0
IND05873,01/01/2026,HOSP245,201,44,0.82,0,0,0,0,0,26,0
IND05874,01/02/2026,HOSP245,187,58,0.76,0,0,0,0,0,32,0
IND05875,01/03/2026,HOSP245,182,63,0.74,0,0,0,0,0,26,0
IND05876,01/04/2026,HOSP245,202,43,0.82,0,0,0,0,0,22,0
IND05877,01/05/2026,HOSP245,196,49,0.8,0,0,0,0,0,26,0
IND05878,01/06/2026,HOSP245,196,49,0.8,3,0,1,2,0,33,0
IND05879,01/07/2026,HOSP245,201,44,0.82,2,0,1,0,1,24,0
IND05880,01/08/2026,HOSP245,211,34,0.86,3,0,2,1,0,22,0
IND05881,01/09/2024,HOSP246,159,41,0.8,2,1,1,0,0,32,0
IND05882,01/10/2024,HOSP246,166,34,0.83,0,0,0,0,0,26,0
IND05883,01/11/2024,HOSP246,166,34,0.83,1,0,0,0,1,24,0
IND05884,01/12/2024,HOSP246,173,27,0.86,4,1,0,2,1,29,0
IND05885,01/01/2025,HOSP246,165,35,0.82,7,1,3,2,1,31,0
IND05886,01/02/2025,HOSP246,161,39,0.81,1,0,0,0,1,19,0
IND05887,01/03/2025,HOSP246,170,30,0.85,3,0,0,3,0,26,0
IND05888,01/04/2025,HOSP246,160,40,0.8,3,0,1,1,1,42,0
IND05889,01/05/2025,HOSP246,165,35,0.82,1,0,0,1,0,22,0
IND05890,01/06/2025,HOSP246,175,25,0.88,0,0,0,0,0,27,0
IND05891,01/07/2025,HOSP246,161,39,0.81,2,0,0,1,1,38,0
IND05892,01/08/2025,HOSP246,166,34,0.83,1,0,1,0,0,11,0
IND05893,01/09/2025,HOSP246,164,36,0.82,2,0,1,1,0,45,0
IND05894,01/10/2025,HOSP246,151,49,0.76,1,0,0,1,0,24,1
IND05895,01/11/2025,HOSP246,163,37,0.81,2,0,1,1,0,37,0
IND05896,01/12/2025,HOSP246,170,30,0.85,1,0,0,0,1,47,0
IND05897,01/01/2026,HOSP246,163,37,0.81,1,0,1,0,0,34,0
IND05898,01/02/2026,HOSP246,160,40,0.8,2,0,1,1,0,31,0
IND05899,01/03/2026,HOSP246,175,25,0.88,2,0,0,1,1,18,0
IND05900,01/04/2026,HOSP246,161,39,0.81,4,0,2,1,1,26,0
IND05901,01/05/2026,HOSP246,156,44,0.78,1,0,1,0,0,20,0
IND05902,01/06/2026,HOSP246,161,39,0.81,1,1,0,0,0,41,0
IND05903,01/07/2026,HOSP246,149,51,0.74,2,1,0,1,0,26,0
IND05904,01/08/2026,HOSP246,164,36,0.82,1,0,0,1,0,35,0
IND05905,01/09/2024,HOSP247,144,41,0.78,1,0,0,1,0,28,0
IND05906,01/10/2024,HOSP247,137,48,0.74,1,0,0,1,0,36,0
IND05907,01/11/2024,HOSP247,129,56,0.7,2,0,0,2,0,18,0
IND05908,01/12/2024,HOSP247,147,38,0.79,4,0,1,3,0,21,0
IND05909,01/01/2025,HOSP247,130,55,0.7,6,1,1,3,1,32,1
IND05910,01/02/2025,HOSP247,136,49,0.74,4,0,1,2,1,37,0
IND05911,01/03/2025,HOSP247,147,38,0.79,4,1,2,1,0,18,0
IND05912,01/04/2025,HOSP247,139,46,0.75,0,0,0,0,0,22,0
IND05913,01/05/2025,HOSP247,138,47,0.75,1,1,0,0,0,13,0
IND05914,01/06/2025,HOSP247,147,38,0.79,1,0,1,0,0,28,0
IND05915,01/07/2025,HOSP247,136,49,0.74,1,0,0,1,0,46,0
IND05916,01/08/2025,HOSP247,146,39,0.79,1,0,1,0,0,30,0
IND05917,01/09/2025,HOSP247,145,40,0.78,0,0,0,0,0,21,0
IND05918,01/10/2025,HOSP247,155,30,0.84,3,0,1,2,0,32,0
IND05919,01/11/2025,HOSP247,140,45,0.76,4,0,1,3,0,28,0
IND05920,01/12/2025,HOSP247,146,39,0.79,2,0,1,1,0,25,0
IND05921,01/01/2026,HOSP247,148,37,0.8,0,0,0,0,0,20,0
IND05922,01/02/2026,HOSP247,136,49,0.74,2,0,1,0,1,21,0
IND05923,01/03/2026,HOSP247,145,40,0.78,2,0,0,2,0,40,0
IND05924,01/04/2026,HOSP247,141,44,0.76,3,1,1,0,1,28,0
IND05925,01/05/2026,HOSP247,136,49,0.74,3,0,1,2,0,29,0
IND05926,01/06/2026,HOSP247,145,40,0.78,5,0,4,1,0,29,0
IND05927,01/07/2026,HOSP247,139,46,0.75,2,0,1,1,0,36,0
IND05928,01/08/2026,HOSP247,143,42,0.77,3,0,0,2,1,24,0
IND05929,01/09/2024,HOSP248,160,65,0.71,0,0,0,0,0,28,0
IND05930,01/10/2024,HOSP248,160,65,0.71,3,0,3,0,0,15,0
IND05931,01/11/2024,HOSP248,176,49,0.78,2,0,0,2,0,31,0
IND05932,01/12/2024,HOSP248,159,66,0.71,3,0,2,1,0,26,0
IND05933,01/01/2025,HOSP248,157,68,0.7,7,0,0,4,3,30,0
IND05934,01/02/2025,HOSP248,170,55,0.76,1,0,1,0,0,33,0
IND05935,01/03/2025,HOSP248,154,71,0.68,2,0,2,0,0,34,0
IND05936,01/04/2025,HOSP248,171,54,0.76,2,0,1,0,1,36,0
IND05937,01/05/2025,HOSP248,150,75,0.67,4,0,0,3,1,34,0
IND05938,01/06/2025,HOSP248,157,68,0.7,3,0,0,3,0,22,0
IND05939,01/07/2025,HOSP248,170,55,0.76,4,0,0,4,0,22,0
IND05940,01/08/2025,HOSP248,167,58,0.74,2,0,0,2,0,30,0
IND05941,01/09/2025,HOSP248,163,62,0.72,2,0,1,1,0,16,0
IND05942,01/10/2025,HOSP248,172,53,0.76,2,1,0,1,0,23,0
IND05943,01/11/2025,HOSP248,175,50,0.78,1,0,1,0,0,17,0
IND05944,01/12/2025,HOSP248,164,61,0.73,4,1,0,2,1,36,0
IND05945,01/01/2026,HOSP248,165,60,0.73,4,0,2,2,0,35,0
IND05946,01/02/2026,HOSP248,158,67,0.7,0,0,0,0,0,29,0
IND05947,01/03/2026,HOSP248,173,52,0.77,1,0,0,1,0,9,0
IND05948,01/04/2026,HOSP248,162,63,0.72,1,0,0,1,0,27,0
IND05949,01/05/2026,HOSP248,172,53,0.76,2,0,1,1,0,30,0
IND05950,01/06/2026,HOSP248,174,51,0.77,2,0,1,1,0,40,0
IND05951,01/07/2026,HOSP248,170,55,0.76,3,0,0,3,0,33,0
IND05952,01/08/2026,HOSP248,181,44,0.8,4,0,4,0,0,30,0
IND05953,01/09/2024,HOSP249,133,17,0.89,1,0,0,1,0,17,0
IND05954,01/10/2024,HOSP249,133,17,0.89,1,0,0,1,0,46,0
IND05955,01/11/2024,HOSP249,140,10,0.93,0,0,0,0,0,34,0
IND05956,01/12/2024,HOSP249,135,15,0.9,0,0,0,0,0,34,0
IND05957,01/01/2025,HOSP249,135,15,0.9,1,0,1,0,0,19,0
IND05958,01/02/2025,HOSP249,132,18,0.88,0,0,0,0,0,24,0
IND05959,01/03/2025,HOSP249,129,21,0.86,1,0,0,0,1,27,0
IND05960,01/04/2025,HOSP249,134,16,0.89,2,0,1,0,1,36,0
IND05961,01/05/2025,HOSP249,128,22,0.85,0,0,0,0,0,25,0
IND05962,01/06/2025,HOSP249,129,21,0.86,0,0,0,0,0,25,0
IND05963,01/07/2025,HOSP249,139,11,0.93,0,0,0,0,0,21,0
IND05964,01/08/2025,HOSP249,132,18,0.88,0,0,0,0,0,26,0
IND05965,01/09/2025,HOSP249,142,8,0.95,0,0,0,0,0,20,0
IND05966,01/10/2025,HOSP249,133,17,0.89,0,0,0,0,0,18,0
IND05967,01/11/2025,HOSP249,129,21,0.86,0,0,0,0,0,33,0
IND05968,01/12/2025,HOSP249,132,18,0.88,2,1,0,0,1,34,0
IND05969,01/01/2026,HOSP249,141,9,0.94,0,0,0,0,0,28,0
IND05970,01/02/2026,HOSP249,126,24,0.84,0,0,0,0,0,24,0
IND05971,01/03/2026,HOSP249,131,19,0.87,0,0,0,0,0,32,0
IND05972,01/04/2026,HOSP249,136,14,0.91,0,0,0,0,0,32,0
IND05973,01/05/2026,HOSP249,138,12,0.92,1,0,0,1,0,15,0
IND05974,01/06/2026,HOSP249,138,12,0.92,0,0,0,0,0,37,0
IND05975,01/07/2026,HOSP249,126,24,0.84,0,0,0,0,0,26,0
IND05976,01/08/2026,HOSP249,142,8,0.95,0,0,0,0,0,30,0
IND05977,01/09/2024,HOSP250,236,14,0.94,0,0,0,0,0,26,0
IND05978,01/10/2024,HOSP250,216,34,0.86,1,0,0,1,0,40,0
IND05979,01/11/2024,HOSP250,231,19,0.92,1,0,0,0,1,22,0
IND05980,01/12/2024,HOSP250,223,27,0.89,1,0,0,1,0,31,0
IND05981,01/01/2025,HOSP250,228,22,0.91,0,0,0,0,0,25,0
IND05982,01/02/2025,HOSP250,213,37,0.85,0,0,0,0,0,34,0
IND05983,01/03/2025,HOSP250,225,25,0.9,0,0,0,0,0,31,0
IND05984,01/04/2025,HOSP250,222,28,0.89,0,0,0,0,0,23,0
IND05985,01/05/2025,HOSP250,229,21,0.92,2,0,0,2,0,46,0
IND05986,01/06/2025,HOSP250,230,20,0.92,0,0,0,0,0,29,0
IND05987,01/07/2025,HOSP250,237,13,0.95,1,0,0,1,0,31,0
IND05988,01/08/2025,HOSP250,221,29,0.88,1,0,0,0,1,29,0
IND05989,01/09/2025,HOSP250,228,22,0.91,1,0,1,0,0,32,0
IND05990,01/10/2025,HOSP250,227,23,0.91,3,0,2,0,1,34,0
IND05991,01/11/2025,HOSP250,241,9,0.96,0,0,0,0,0,32,0
IND05992,01/12/2025,HOSP250,227,23,0.91,0,0,0,0,0,28,0
IND05993,01/01/2026,HOSP250,241,9,0.96,1,0,0,1,0,40,0
IND05994,01/02/2026,HOSP250,234,16,0.94,0,0,0,0,0,28,0
IND05995,01/03/2026,HOSP250,223,27,0.89,1,0,0,1,0,12,0
IND05996,01/04/2026,HOSP250,228,22,0.91,0,0,0,0,0,42,0
IND05997,01/05/2026,HOSP250,221,29,0.88,2,1,0,1,0,33,0
IND05998,01/06/2026,HOSP250,241,9,0.96,0,0,0,0,0,24,0
IND05999,01/07/2026,HOSP250,219,31,0.88,1,0,0,1,0,21,0
IND06000,01/08/2026,HOSP250,232,18,0.93,2,0,1,0,1,35,0
IND06001,01/09/2024,HOSP251,153,42,0.78,2,0,1,1,0,10,0
IND06002,01/10/2024,HOSP251,155,40,0.79,2,0,0,2,0,38,0
IND06003,01/11/2024,HOSP251,156,39,0.8,2,0,0,1,1,28,0
IND06004,01/12/2024,HOSP251,162,33,0.83,2,0,2,0,0,48,0
IND06005,01/01/2025,HOSP251,152,43,0.78,4,0,1,3,0,22,0
IND06006,01/02/2025,HOSP251,162,33,0.83,0,0,0,0,0,25,0
IND06007,01/03/2025,HOSP251,163,32,0.84,2,0,0,1,1,12,0
IND06008,01/04/2025,HOSP251,158,37,0.81,1,0,0,1,0,34,0
IND06009,01/05/2025,HOSP251,160,35,0.82,2,0,1,1,0,18,0
IND06010,01/06/2025,HOSP251,150,45,0.77,3,0,2,0,1,22,0
IND06011,01/07/2025,HOSP251,158,37,0.81,4,0,2,2,0,20,0
IND06012,01/08/2025,HOSP251,162,33,0.83,0,0,0,0,0,37,0
IND06013,01/09/2025,HOSP251,148,47,0.76,1,0,0,1,0,20,1
IND06014,01/10/2025,HOSP251,146,49,0.75,3,0,0,3,0,42,0
IND06015,01/11/2025,HOSP251,152,43,0.78,0,0,0,0,0,29,0
IND06016,01/12/2025,HOSP251,151,44,0.77,5,1,1,3,0,32,0
IND06017,01/01/2026,HOSP251,162,33,0.83,1,0,0,1,0,22,1
IND06018,01/02/2026,HOSP251,161,34,0.83,0,0,0,0,0,28,0
IND06019,01/03/2026,HOSP251,153,42,0.78,1,0,0,0,1,15,0
IND06020,01/04/2026,HOSP251,150,45,0.77,1,0,1,0,0,44,0
IND06021,01/05/2026,HOSP251,142,53,0.73,2,0,0,2,0,48,0
IND06022,01/06/2026,HOSP251,148,47,0.76,0,0,0,0,0,22,0
IND06023,01/07/2026,HOSP251,137,58,0.7,2,1,1,0,0,26,0
IND06024,01/08/2026,HOSP251,160,35,0.82,3,0,3,0,0,23,0
IND06025,01/09/2024,HOSP252,131,39,0.77,0,0,0,0,0,31,0
IND06026,01/10/2024,HOSP252,135,35,0.79,1,0,0,1,0,24,0
IND06027,01/11/2024,HOSP252,130,40,0.76,0,0,0,0,0,32,0
IND06028,01/12/2024,HOSP252,133,37,0.78,0,0,0,0,0,35,0
IND06029,01/01/2025,HOSP252,127,43,0.75,1,0,1,0,0,18,0
IND06030,01/02/2025,HOSP252,142,28,0.84,0,0,0,0,0,36,0
IND06031,01/03/2025,HOSP252,130,40,0.76,2,0,1,1,0,28,0
IND06032,01/04/2025,HOSP252,143,27,0.84,0,0,0,0,0,31,0
IND06033,01/05/2025,HOSP252,132,38,0.78,0,0,0,0,0,25,0
IND06034,01/06/2025,HOSP252,129,41,0.76,1,0,0,1,0,41,0
IND06035,01/07/2025,HOSP252,125,45,0.74,0,0,0,0,0,22,0
IND06036,01/08/2025,HOSP252,131,39,0.77,0,0,0,0,0,38,0
IND06037,01/09/2025,HOSP252,145,25,0.85,1,0,0,1,0,41,0
IND06038,01/10/2025,HOSP252,124,46,0.73,0,0,0,0,0,26,0
IND06039,01/11/2025,HOSP252,126,44,0.74,0,0,0,0,0,36,0
IND06040,01/12/2025,HOSP252,131,39,0.77,0,0,0,0,0,33,0
IND06041,01/01/2026,HOSP252,130,40,0.76,0,0,0,0,0,27,0
IND06042,01/02/2026,HOSP252,127,43,0.75,0,0,0,0,0,37,0
IND06043,01/03/2026,HOSP252,135,35,0.79,0,0,0,0,0,29,0
IND06044,01/04/2026,HOSP252,136,34,0.8,1,0,0,1,0,40,0
IND06045,01/05/2026,HOSP252,129,41,0.76,0,0,0,0,0,36,0
IND06046,01/06/2026,HOSP252,143,27,0.84,1,0,0,0,1,37,0
IND06047,01/07/2026,HOSP252,134,36,0.79,0,0,0,0,0,28,0
IND06048,01/08/2026,HOSP252,130,40,0.76,2,0,1,1,0,40,0
IND06049,01/09/2024,HOSP253,160,50,0.76,0,0,0,0,0,27,0
IND06050,01/10/2024,HOSP253,173,37,0.82,1,0,0,1,0,50,0
IND06051,01/11/2024,HOSP253,164,46,0.78,2,0,1,1,0,27,0
IND06052,01/12/2024,HOSP253,166,44,0.79,0,0,0,0,0,28,0
IND06053,01/01/2025,HOSP253,166,44,0.79,1,0,0,1,0,13,0
IND06054,01/02/2025,HOSP253,170,40,0.81,1,0,1,0,0,30,0
IND06055,01/03/2025,HOSP253,153,57,0.73,2,0,1,1,0,22,0
IND06056,01/04/2025,HOSP253,163,47,0.78,1,0,1,0,0,38,0
